encoder_length,time_idx,year,month,day,hour,minute,relative_time_idx,quantity_MW,quantity_MW_lead1_pred,quantity_MW_lead2_pred,quantity_MW_lead3_pred,quantity_MW_lead4_pred,quantity_MW_lead5_pred,quantity_MW_lead6_pred,quantity_MW_lead7_pred,quantity_MW_lead8_pred,quantity_MW_lead9_pred,quantity_MW_lead10_pred,quantity_MW_lead11_pred,quantity_MW_lead12_pred,quantity_MW_lead13_pred,quantity_MW_lead14_pred,quantity_MW_lead15_pred,quantity_MW_lead16_pred,quantity_MW_lead17_pred,quantity_MW_lead18_pred,quantity_MW_lead19_pred,quantity_MW_lead20_pred,quantity_MW_lead21_pred,quantity_MW_lead22_pred,quantity_MW_lead23_pred,quantity_MW_lead24_pred,quantity_MW_lead25_pred,quantity_MW_lead26_pred,quantity_MW_lead27_pred,quantity_MW_lead28_pred,quantity_MW_lead29_pred,quantity_MW_lead30_pred,quantity_MW_lead31_pred,quantity_MW_lead32_pred,quantity_MW_lead33_pred,quantity_MW_lead34_pred,quantity_MW_lead35_pred,quantity_MW_lead36_pred,quantity_MW_lead37_pred,quantity_MW_lead38_pred,quantity_MW_lead39_pred,quantity_MW_lead40_pred,quantity_MW_lead41_pred,quantity_MW_lead42_pred,quantity_MW_lead43_pred,quantity_MW_lead44_pred,quantity_MW_lead45_pred,quantity_MW_lead46_pred,quantity_MW_lead47_pred,quantity_MW_lead48_pred,quantity_MW_lead49_pred,quantity_MW_lead50_pred,quantity_MW_lead51_pred,quantity_MW_lead52_pred,quantity_MW_lead53_pred,quantity_MW_lead54_pred,quantity_MW_lead55_pred,quantity_MW_lead56_pred,quantity_MW_lead57_pred,quantity_MW_lead58_pred,quantity_MW_lead59_pred,quantity_MW_lead60_pred,quantity_MW_lead61_pred,quantity_MW_lead62_pred,quantity_MW_lead63_pred,quantity_MW_lead64_pred,quantity_MW_lead65_pred,quantity_MW_lead66_pred,quantity_MW_lead67_pred,quantity_MW_lead68_pred,quantity_MW_lead69_pred,quantity_MW_lead70_pred,quantity_MW_lead71_pred,quantity_MW_lead72_pred,quantity_MW_lead1_true,quantity_MW_lead2_true,quantity_MW_lead3_true,quantity_MW_lead4_true,quantity_MW_lead5_true,quantity_MW_lead6_true,quantity_MW_lead7_true,quantity_MW_lead8_true,quantity_MW_lead9_true,quantity_MW_lead10_true,quantity_MW_lead11_true,quantity_MW_lead12_true,quantity_MW_lead13_true,quantity_MW_lead14_true,quantity_MW_lead15_true,quantity_MW_lead16_true,quantity_MW_lead17_true,quantity_MW_lead18_true,quantity_MW_lead19_true,quantity_MW_lead20_true,quantity_MW_lead21_true,quantity_MW_lead22_true,quantity_MW_lead23_true,quantity_MW_lead24_true,quantity_MW_lead25_true,quantity_MW_lead26_true,quantity_MW_lead27_true,quantity_MW_lead28_true,quantity_MW_lead29_true,quantity_MW_lead30_true,quantity_MW_lead31_true,quantity_MW_lead32_true,quantity_MW_lead33_true,quantity_MW_lead34_true,quantity_MW_lead35_true,quantity_MW_lead36_true,quantity_MW_lead37_true,quantity_MW_lead38_true,quantity_MW_lead39_true,quantity_MW_lead40_true,quantity_MW_lead41_true,quantity_MW_lead42_true,quantity_MW_lead43_true,quantity_MW_lead44_true,quantity_MW_lead45_true,quantity_MW_lead46_true,quantity_MW_lead47_true,quantity_MW_lead48_true,quantity_MW_lead49_true,quantity_MW_lead50_true,quantity_MW_lead51_true,quantity_MW_lead52_true,quantity_MW_lead53_true,quantity_MW_lead54_true,quantity_MW_lead55_true,quantity_MW_lead56_true,quantity_MW_lead57_true,quantity_MW_lead58_true,quantity_MW_lead59_true,quantity_MW_lead60_true,quantity_MW_lead61_true,quantity_MW_lead62_true,quantity_MW_lead63_true,quantity_MW_lead64_true,quantity_MW_lead65_true,quantity_MW_lead66_true,quantity_MW_lead67_true,quantity_MW_lead68_true,quantity_MW_lead69_true,quantity_MW_lead70_true,quantity_MW_lead71_true,quantity_MW_lead72_true
1.0,-0.45930105,0.0,-0.43475586,0.05808934,-1.3801908,0.0,0.29583332,-0.6540093,23793.736,23669.799,23560.938,23475.908,23389.713,23310.904,23243.582,23187.111,23138.94,23097.275,23061.043,23029.47,23001.928,22977.863,22956.79,22938.275,22921.955,22907.52,22894.703,22883.285,22873.074,22863.91,22855.652,22848.184,22841.404,22835.227,22829.574,22824.383,22819.598,22815.168,22811.057,22807.223,22803.639,22800.275,22797.11,22794.123,22791.295,22788.611,22786.059,22783.623,22781.297,22779.068,22776.93,22774.875,22772.898,22770.992,22769.15,22767.371,22765.646,22763.977,22762.357,22760.785,22759.256,22757.766,22756.316,22754.904,22753.525,22752.18,22750.865,22749.58,22748.324,22747.094,22745.889,22744.709,22743.55,22742.416,22741.3,22740.207,22739.133,22738.074,22737.037,22736.016,20368.0,20316.0,20836.0,20880.0,21356.0,22412.0,22916.0,23076.0,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0
1.0,-0.45731705,0.0,-0.43475586,0.05808934,-1.2357696,0.0,0.29583332,-0.67831516,23793.674,23669.29,23560.154,23474.965,23388.672,23309.8,23242.441,23185.951,23137.77,23096.104,23059.877,23028.316,23000.787,22976.74,22955.684,22937.184,22920.88,22906.46,22893.66,22882.256,22872.059,22862.906,22854.66,22847.205,22840.436,22834.268,22828.623,22823.441,22818.664,22814.244,22810.139,22806.312,22802.736,22799.379,22796.22,22793.238,22790.418,22787.738,22785.191,22782.762,22780.44,22778.217,22776.084,22774.035,22772.06,22770.16,22768.322,22766.547,22764.828,22763.162,22761.547,22759.977,22758.45,22756.965,22755.52,22754.11,22752.736,22751.393,22750.082,22748.8,22747.547,22746.32,22745.12,22743.941,22742.787,22741.654,22740.543,22739.451,22738.379,22737.326,22736.29,22735.271,20316.0,20836.0,20880.0,21356.0,22412.0,22916.0,23076.0,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0
1.0,-0.45533302,0.0,-0.43475586,0.05808934,-1.0913483,0.0,0.29583332,-0.42641807,23793.613,23668.785,23559.38,23474.025,23387.633,23308.703,23241.305,23184.793,23136.6,23094.936,23058.715,23027.166,22999.65,22975.62,22954.578,22936.098,22919.81,22905.406,22892.621,22881.23,22871.045,22861.906,22853.672,22846.227,22839.469,22833.31,22827.676,22822.504,22817.734,22813.322,22809.225,22805.406,22801.836,22798.486,22795.334,22792.36,22789.543,22786.871,22784.328,22781.904,22779.588,22777.37,22775.24,22773.195,22771.227,22769.33,22767.496,22765.727,22764.012,22762.35,22760.736,22759.172,22757.648,22756.168,22754.725,22753.32,22751.95,22750.61,22749.303,22748.023,22746.773,22745.549,22744.352,22743.176,22742.025,22740.896,22739.787,22738.7,22737.63,22736.58,22735.547,22734.531,20836.0,20880.0,21356.0,22412.0,22916.0,23076.0,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0
1.0,-0.453349,0.0,-0.43475586,0.05808934,-0.9469271,0.0,0.29583332,0.4784227,23793.553,23668.285,23558.61,23473.09,23386.6,23307.61,23240.172,23183.639,23135.438,23093.771,23057.557,23026.018,22998.516,22974.502,22953.477,22935.014,22918.742,22904.355,22891.584,22880.207,22870.037,22860.91,22852.688,22845.254,22838.506,22832.357,22826.732,22821.568,22816.807,22812.402,22808.314,22804.502,22800.94,22797.596,22794.451,22791.48,22788.672,22786.004,22783.467,22781.049,22778.736,22776.523,22774.4,22772.361,22770.396,22768.502,22766.674,22764.908,22763.197,22761.54,22759.932,22758.37,22756.85,22755.373,22753.934,22752.531,22751.164,22749.828,22748.523,22747.25,22746.002,22744.781,22743.586,22742.414,22741.268,22740.14,22739.035,22737.95,22736.883,22735.836,22734.807,22733.793,20880.0,21356.0,22412.0,22916.0,23076.0,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0
1.0,-0.45136496,0.0,-0.43475586,0.05808934,-0.8025058,0.0,0.29583332,1.3147651,23793.496,23667.79,23557.842,23472.16,23385.57,23306.518,23239.045,23182.488,23134.277,23092.611,23056.402,23024.873,22997.387,22973.389,22952.38,22933.934,22917.678,22903.307,22890.55,22879.188,22869.031,22859.916,22851.707,22844.283,22837.545,22831.406,22825.791,22820.637,22815.885,22811.488,22807.406,22803.602,22800.045,22796.709,22793.57,22790.607,22787.803,22785.143,22782.61,22780.197,22777.89,22775.682,22773.564,22771.527,22769.568,22767.68,22765.855,22764.092,22762.387,22760.732,22759.127,22757.57,22756.055,22754.58,22753.146,22751.748,22750.383,22749.05,22747.75,22746.479,22745.234,22744.018,22742.824,22741.656,22740.512,22739.387,22738.285,22737.203,22736.14,22735.096,22734.068,22733.059,21356.0,22412.0,22916.0,23076.0,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0
1.0,-0.44938096,0.0,-0.43475586,0.05808934,-0.6580845,0.0,0.29583332,1.4373993,23793.44,23667.299,23557.08,23471.234,23384.547,23305.434,23237.92,23181.342,23133.121,23091.455,23055.25,23023.73,22996.26,22972.28,22951.287,22932.857,22916.62,22902.262,22889.521,22878.172,22868.027,22858.926,22850.729,22843.316,22836.59,22830.46,22824.854,22819.707,22814.965,22810.576,22806.502,22802.705,22799.156,22795.826,22792.691,22789.736,22786.938,22784.281,22781.756,22779.348,22777.047,22774.844,22772.73,22770.7,22768.742,22766.86,22765.04,22763.28,22761.578,22759.928,22758.328,22756.773,22755.262,22753.793,22752.361,22750.965,22749.605,22748.277,22746.979,22745.709,22744.469,22743.256,22742.066,22740.9,22739.758,22738.639,22737.54,22736.459,22735.4,22734.357,22733.334,22732.326,22412.0,22916.0,23076.0,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0
1.0,-0.44739693,0.0,-0.43475586,0.05808934,-0.5136633,0.0,0.29583332,1.4882206,23793.387,23666.81,23556.324,23470.316,23383.527,23304.354,23236.8,23180.2,23131.969,23090.3,23054.104,23022.596,22995.137,22971.172,22950.2,22931.785,22915.562,22901.22,22888.494,22877.16,22867.031,22857.94,22849.752,22842.352,22835.635,22829.516,22823.92,22818.783,22814.047,22809.668,22805.6,22801.81,22798.268,22794.945,22791.818,22788.867,22786.074,22783.426,22780.906,22778.502,22776.205,22774.008,22771.898,22769.871,22767.922,22766.041,22764.227,22762.47,22760.773,22759.127,22757.531,22755.98,22754.473,22753.006,22751.578,22750.188,22748.828,22747.504,22746.209,22744.943,22743.707,22742.496,22741.31,22740.148,22739.01,22737.89,22736.795,22735.719,22734.66,22733.621,22732.602,22731.598,22916.0,23076.0,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0
1.0,-0.4454129,0.0,-0.43475586,0.05808934,-0.369242,0.0,0.29583332,1.5401467,23793.336,23666.326,23555.572,23469.4,23382.512,23303.275,23235.684,23179.06,23130.82,23089.152,23052.959,23021.46,22994.02,22970.068,22949.111,22930.715,22914.508,22900.184,22887.47,22876.152,22866.033,22856.957,22848.781,22841.393,22834.686,22828.576,22822.99,22817.86,22813.133,22808.762,22804.701,22800.92,22797.385,22794.066,22790.947,22788.002,22785.215,22782.572,22780.057,22777.658,22775.367,22773.174,22771.07,22769.049,22767.102,22765.227,22763.416,22761.664,22759.97,22758.328,22756.736,22755.19,22753.686,22752.223,22750.799,22749.41,22748.057,22746.734,22745.443,22744.182,22742.947,22741.74,22740.557,22739.398,22738.262,22737.148,22736.055,22734.98,22733.926,22732.89,22731.871,22730.871,23076.0,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0,31632.0
1.0,-0.44342887,0.0,-0.43475586,0.05808934,-0.22482073,0.0,0.29583332,1.5589285,23793.285,23665.846,23554.824,23468.49,23381.502,23302.203,23234.572,23177.926,23129.674,23088.006,23051.818,23020.33,22992.902,22968.969,22948.03,22929.648,22913.46,22899.148,22886.453,22875.146,22865.041,22855.977,22847.812,22840.436,22833.74,22827.639,22822.062,22816.941,22812.223,22807.857,22803.807,22800.031,22796.502,22793.193,22790.078,22787.14,22784.36,22781.72,22779.21,22776.82,22774.533,22772.344,22770.244,22768.227,22766.287,22764.414,22762.607,22760.861,22759.172,22757.533,22755.945,22754.402,22752.902,22751.443,22750.021,22748.637,22747.287,22745.969,22744.68,22743.422,22742.191,22740.986,22739.807,22738.65,22737.518,22736.408,22735.316,22734.246,22733.195,22732.162,22731.145,22730.146,23560.0,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0,31632.0,31700.0
1.0,-0.44144487,0.0,-0.43475586,0.05808934,-0.08039947,0.0,0.29583332,1.7158117,23793.238,23665.371,23554.082,23467.586,23380.498,23301.135,23233.463,23176.795,23128.533,23086.863,23050.68,23019.203,22991.791,22967.873,22946.951,22928.586,22912.414,22898.117,22885.436,22874.145,22864.053,22855.0,22846.848,22839.48,22832.795,22826.705,22821.137,22816.025,22811.316,22806.959,22802.914,22799.146,22795.625,22792.322,22789.215,22786.281,22783.506,22780.875,22778.37,22775.982,22773.701,22771.518,22769.422,22767.41,22765.473,22763.605,22761.805,22760.062,22758.375,22756.742,22755.156,22753.617,22752.121,22750.666,22749.25,22747.867,22746.52,22745.205,22743.922,22742.666,22741.438,22740.236,22739.06,22737.906,22736.777,22735.67,22734.582,22733.514,22732.465,22731.436,22730.422,22729.426,24048.0,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0,31632.0,31700.0,32268.0
1.0,-0.43946084,0.0,-0.43475586,0.05808934,0.064021796,0.0,0.29583332,1.8395507,23793.193,23664.898,23553.346,23466.686,23379.496,23300.07,23232.361,23175.668,23127.396,23085.723,23049.547,23018.082,22990.684,22966.781,22945.875,22927.527,22911.371,22897.09,22884.424,22873.146,22863.068,22854.027,22845.887,22838.531,22831.855,22825.775,22820.217,22815.113,22810.412,22806.062,22802.027,22798.266,22794.75,22791.453,22788.352,22785.426,22782.656,22780.03,22777.531,22775.148,22772.873,22770.693,22768.604,22766.596,22764.664,22762.8,22761.002,22759.264,22757.582,22755.953,22754.371,22752.836,22751.344,22749.89,22748.479,22747.1,22745.756,22744.445,22743.164,22741.912,22740.688,22739.488,22738.316,22737.166,22736.04,22734.934,22733.85,22732.785,22731.738,22730.71,22729.701,22728.709,23728.0,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0,31632.0,31700.0,32268.0,32716.0
1.0,-0.4374768,0.0,-0.43475586,0.05808934,0.20844306,0.0,0.29583332,1.7036588,23793.148,23664.432,23552.613,23465.79,23378.5,23299.012,23231.26,23174.545,23126.262,23084.588,23048.418,23016.963,22989.578,22965.693,22944.803,22926.473,22910.332,22896.068,22883.414,22872.15,22862.086,22853.059,22844.93,22837.584,22830.918,22824.848,22819.299,22814.205,22809.512,22805.17,22801.14,22797.387,22793.879,22790.59,22787.492,22784.574,22781.809,22779.188,22776.695,22774.318,22772.047,22769.873,22767.787,22765.785,22763.857,22761.998,22760.203,22758.47,22756.793,22755.166,22753.588,22752.057,22750.568,22749.121,22747.709,22746.336,22744.996,22743.688,22742.41,22741.16,22739.94,22738.744,22737.574,22736.428,22735.305,22734.201,22733.121,22732.059,22731.016,22729.99,22728.984,22727.994,23404.0,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0,31632.0,31700.0,32268.0,32716.0,32224.0
1.0,-0.4354928,0.0,-0.43475586,0.05808934,0.35286433,0.0,0.29583332,1.7600043,23793.107,23663.967,23551.885,23464.898,23377.51,23297.957,23230.164,23173.426,23125.133,23083.457,23047.293,23015.846,22988.477,22964.61,22943.736,22925.422,22909.297,22895.049,22882.41,22871.16,22861.107,22852.092,22843.975,22836.64,22829.984,22823.926,22818.385,22813.299,22808.613,22804.281,22800.258,22796.512,22793.012,22789.727,22786.639,22783.723,22780.965,22778.35,22775.861,22773.49,22771.225,22769.055,22766.975,22764.977,22763.053,22761.2,22759.408,22757.68,22756.006,22754.383,22752.809,22751.283,22749.797,22748.352,22746.945,22745.574,22744.238,22742.934,22741.658,22740.414,22739.195,22738.004,22736.836,22735.691,22734.572,22733.473,22732.395,22731.336,22730.295,22729.273,22728.27,22727.281,23640.0,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0,31632.0,31700.0,32268.0,32716.0,32224.0,32428.0
1.0,-0.43350878,0.0,-0.43475586,0.05808934,0.4972856,0.0,0.29583332,1.8627517,23793.066,23663.508,23551.162,23464.014,23376.523,23296.906,23229.072,23172.31,23124.006,23082.33,23046.17,23014.736,22987.38,22963.527,22942.67,22924.373,22908.264,22894.031,22881.408,22870.172,22860.133,22851.129,22843.023,22835.7,22829.057,22823.004,22817.473,22812.396,22807.719,22803.395,22799.379,22795.64,22792.146,22788.87,22785.785,22782.879,22780.125,22777.516,22775.031,22772.666,22770.404,22768.24,22766.164,22764.172,22762.252,22760.402,22758.617,22756.89,22755.22,22753.602,22752.033,22750.51,22749.027,22747.586,22746.184,22744.816,22743.482,22742.182,22740.91,22739.668,22738.453,22737.266,22736.1,22734.96,22733.844,22732.746,22731.67,22730.615,22729.578,22728.559,22727.559,22726.574,24788.0,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0,31632.0,31700.0,32268.0,32716.0,32224.0,32428.0,32800.0
1.0,-0.43152475,0.0,-0.43475586,0.05808934,0.6417069,0.0,0.29583332,2.0616179,23793.027,23663.05,23550.443,23463.13,23375.541,23295.86,23227.984,23171.2,23122.883,23081.205,23045.05,23013.629,22986.287,22962.451,22941.61,22923.33,22907.236,22893.02,22880.41,22869.188,22859.162,22850.17,22842.078,22834.764,22828.129,22822.088,22816.566,22811.498,22806.828,22802.512,22798.504,22794.773,22791.285,22788.014,22784.938,22782.035,22779.29,22776.684,22774.207,22771.846,22769.59,22767.43,22765.36,22763.367,22761.453,22759.61,22757.828,22756.105,22754.44,22752.826,22751.26,22749.74,22748.262,22746.824,22745.426,22744.06,22742.73,22741.434,22740.166,22738.926,22737.715,22736.53,22735.367,22734.23,22733.117,22732.023,22730.951,22729.898,22728.863,22727.848,22726.85,22725.867,25924.0,26956.0,29340.0,28764.0,26896.0,24856.0,23292.0,22160.0,21588.0,21340.0,21536.0,22520.0,25988.0,28928.0,29996.0,30508.0,30920.0,30948.0,31308.0,31376.0,31120.0,30992.0,31128.0,32200.0,32704.0,33084.0,34524.0,32580.0,29252.0,26764.0,25656.0,24508.0,23488.0,23176.0,23184.0,24136.0,27108.0,30144.0,30836.0,30996.0,31460.0,31568.0,32156.0,32116.0,31908.0,31836.0,32296.0,32664.0,33096.0,33692.0,35160.0,33228.0,30012.0,27424.0,26112.0,24832.0,24060.0,23688.0,23600.0,24512.0,27788.0,30816.0,31260.0,31444.0,31632.0,31700.0,32268.0,32716.0,32224.0,32428.0,32800.0,33520.0
